precise	kind	title	path	declaration
s:s10SetAlgebraPsE11subtractingyxxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	subtracting(_:)	UNNotificationActionOptions.subtracting(_:)	func subtracting(_ other: Self) -> Self
s:s10SetAlgebraPsE11subtractingyxxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	subtracting(_:)	UNNotificationCategoryOptions.subtracting(_:)	func subtracting(_ other: Self) -> Self
s:s10SetAlgebraPsE11subtractingyxxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	subtracting(_:)	UNNotificationPresentationOptions.subtracting(_:)	func subtracting(_ other: Self) -> Self
s:s10SetAlgebraPsE14isStrictSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	isStrictSubset(of:)	UNAuthorizationOptions.isStrictSubset(of:)	func isStrictSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE14isStrictSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	isStrictSubset(of:)	UNNotificationActionOptions.isStrictSubset(of:)	func isStrictSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE14isStrictSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	isStrictSubset(of:)	UNNotificationCategoryOptions.isStrictSubset(of:)	func isStrictSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE14isStrictSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	isStrictSubset(of:)	UNNotificationPresentationOptions.isStrictSubset(of:)	func isStrictSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE16isStrictSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	isStrictSuperset(of:)	UNAuthorizationOptions.isStrictSuperset(of:)	func isStrictSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE16isStrictSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	isStrictSuperset(of:)	UNNotificationActionOptions.isStrictSuperset(of:)	func isStrictSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE16isStrictSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	isStrictSuperset(of:)	UNNotificationCategoryOptions.isStrictSuperset(of:)	func isStrictSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE16isStrictSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	isStrictSuperset(of:)	UNNotificationPresentationOptions.isStrictSuperset(of:)	func isStrictSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE7isEmptySbvp::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.property	isEmpty	UNAuthorizationOptions.isEmpty	var isEmpty: Bool { get }
s:s10SetAlgebraPsE7isEmptySbvp::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.property	isEmpty	UNNotificationActionOptions.isEmpty	var isEmpty: Bool { get }
s:s10SetAlgebraPsE7isEmptySbvp::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.property	isEmpty	UNNotificationCategoryOptions.isEmpty	var isEmpty: Bool { get }
s:s10SetAlgebraPsE7isEmptySbvp::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.property	isEmpty	UNNotificationPresentationOptions.isEmpty	var isEmpty: Bool { get }
s:s10SetAlgebraPsE8isSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	isSubset(of:)	UNAuthorizationOptions.isSubset(of:)	func isSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE8isSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	isSubset(of:)	UNNotificationActionOptions.isSubset(of:)	func isSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE8isSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	isSubset(of:)	UNNotificationCategoryOptions.isSubset(of:)	func isSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE8isSubset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	isSubset(of:)	UNNotificationPresentationOptions.isSubset(of:)	func isSubset(of other: Self) -> Bool
s:s10SetAlgebraPsE8subtractyyxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	subtract(_:)	UNAuthorizationOptions.subtract(_:)	mutating func subtract(_ other: Self)
s:s10SetAlgebraPsE8subtractyyxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	subtract(_:)	UNNotificationActionOptions.subtract(_:)	mutating func subtract(_ other: Self)
s:s10SetAlgebraPsE8subtractyyxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	subtract(_:)	UNNotificationCategoryOptions.subtract(_:)	mutating func subtract(_ other: Self)
s:s10SetAlgebraPsE8subtractyyxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	subtract(_:)	UNNotificationPresentationOptions.subtract(_:)	mutating func subtract(_ other: Self)
s:s10SetAlgebraPsEyxqd__ncSTRd__7ElementQyd__ACRtzlufc::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.init	init(_:)	UNAuthorizationOptions.init(_:)	init<S>(_ sequence: S) where S : Sequence, Self.Element == S.Element
s:s10SetAlgebraPsEyxqd__ncSTRd__7ElementQyd__ACRtzlufc::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.init	init(_:)	UNNotificationActionOptions.init(_:)	init<S>(_ sequence: S) where S : Sequence, Self.Element == S.Element
s:s10SetAlgebraPsEyxqd__ncSTRd__7ElementQyd__ACRtzlufc::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.init	init(_:)	UNNotificationCategoryOptions.init(_:)	init<S>(_ sequence: S) where S : Sequence, Self.Element == S.Element
s:s10SetAlgebraPsEyxqd__ncSTRd__7ElementQyd__ACRtzlufc::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.init	init(_:)	UNNotificationPresentationOptions.init(_:)	init<S>(_ sequence: S) where S : Sequence, Self.Element == S.Element
s:s20_SwiftNewtypeWrapperPsSHRzSH8RawValueSYRpzrlE04hashE0Sivp::SYNTHESIZED::c:@T@UNNotificationSoundName	swift.property	hashValue	UNNotificationSoundName.hashValue	var hashValue: Int { get }
s:s20_SwiftNewtypeWrapperPsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@T@UNNotificationSoundName	swift.method	hash(into:)	UNNotificationSoundName.hash(into:)	func hash(into hasher: inout Hasher)
s:s5ErrorP10FoundationE20localizedDescriptionSSvp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	localizedDescription	UNError.localizedDescription	var localizedDescription: String { get }
s:s9OptionSetPs7ElementQzRszrlE6insertySb8inserted_x17memberAfterInserttxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	insert(_:)	UNAuthorizationOptions.insert(_:)	@discardableResult mutating func insert(_ newMember: Self.Element) -> (inserted: Bool, memberAfterInsert: Self.Element)
s:s9OptionSetPs7ElementQzRszrlE6insertySb8inserted_x17memberAfterInserttxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	insert(_:)	UNNotificationActionOptions.insert(_:)	@discardableResult mutating func insert(_ newMember: Self.Element) -> (inserted: Bool, memberAfterInsert: Self.Element)
s:s9OptionSetPs7ElementQzRszrlE6insertySb8inserted_x17memberAfterInserttxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	insert(_:)	UNNotificationCategoryOptions.insert(_:)	@discardableResult mutating func insert(_ newMember: Self.Element) -> (inserted: Bool, memberAfterInsert: Self.Element)
s:s9OptionSetPs7ElementQzRszrlE6insertySb8inserted_x17memberAfterInserttxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	insert(_:)	UNNotificationPresentationOptions.insert(_:)	@discardableResult mutating func insert(_ newMember: Self.Element) -> (inserted: Bool, memberAfterInsert: Self.Element)
s:s9OptionSetPs7ElementQzRszrlE6removeyxSgxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	remove(_:)	UNAuthorizationOptions.remove(_:)	@discardableResult mutating func remove(_ member: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6removeyxSgxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	remove(_:)	UNNotificationActionOptions.remove(_:)	@discardableResult mutating func remove(_ member: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6removeyxSgxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	remove(_:)	UNNotificationCategoryOptions.remove(_:)	@discardableResult mutating func remove(_ member: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6removeyxSgxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	remove(_:)	UNNotificationPresentationOptions.remove(_:)	@discardableResult mutating func remove(_ member: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6update4withxSgx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	update(with:)	UNAuthorizationOptions.update(with:)	@discardableResult mutating func update(with newMember: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6update4withxSgx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	update(with:)	UNNotificationActionOptions.update(with:)	@discardableResult mutating func update(with newMember: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6update4withxSgx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	update(with:)	UNNotificationCategoryOptions.update(with:)	@discardableResult mutating func update(with newMember: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6update4withxSgx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	update(with:)	UNNotificationPresentationOptions.update(with:)	@discardableResult mutating func update(with newMember: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE8containsySbxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	contains(_:)	UNAuthorizationOptions.contains(_:)	func contains(_ member: Self) -> Bool
s:s9OptionSetPs7ElementQzRszrlE8containsySbxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	contains(_:)	UNNotificationActionOptions.contains(_:)	func contains(_ member: Self) -> Bool
s:s9OptionSetPs7ElementQzRszrlE8containsySbxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	contains(_:)	UNNotificationCategoryOptions.contains(_:)	func contains(_ member: Self) -> Bool
s:s9OptionSetPs7ElementQzRszrlE8containsySbxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	contains(_:)	UNNotificationPresentationOptions.contains(_:)	func contains(_ member: Self) -> Bool
s:s9OptionSetPsE12intersectionyxxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	intersection(_:)	UNAuthorizationOptions.intersection(_:)	func intersection(_ other: Self) -> Self
s:s9OptionSetPsE12intersectionyxxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	intersection(_:)	UNNotificationActionOptions.intersection(_:)	func intersection(_ other: Self) -> Self
s:s9OptionSetPsE12intersectionyxxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	intersection(_:)	UNNotificationCategoryOptions.intersection(_:)	func intersection(_ other: Self) -> Self
s:s9OptionSetPsE12intersectionyxxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	intersection(_:)	UNNotificationPresentationOptions.intersection(_:)	func intersection(_ other: Self) -> Self
s:s9OptionSetPsE19symmetricDifferenceyxxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	symmetricDifference(_:)	UNAuthorizationOptions.symmetricDifference(_:)	func symmetricDifference(_ other: Self) -> Self
s:s9OptionSetPsE19symmetricDifferenceyxxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	symmetricDifference(_:)	UNNotificationActionOptions.symmetricDifference(_:)	func symmetricDifference(_ other: Self) -> Self
s:s9OptionSetPsE19symmetricDifferenceyxxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	symmetricDifference(_:)	UNNotificationCategoryOptions.symmetricDifference(_:)	func symmetricDifference(_ other: Self) -> Self
s:s9OptionSetPsE19symmetricDifferenceyxxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	symmetricDifference(_:)	UNNotificationPresentationOptions.symmetricDifference(_:)	func symmetricDifference(_ other: Self) -> Self
s:s9OptionSetPsE5unionyxxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	union(_:)	UNAuthorizationOptions.union(_:)	func union(_ other: Self) -> Self
s:s9OptionSetPsE5unionyxxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	union(_:)	UNNotificationActionOptions.union(_:)	func union(_ other: Self) -> Self
s:s9OptionSetPsE5unionyxxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	union(_:)	UNNotificationCategoryOptions.union(_:)	func union(_ other: Self) -> Self
s:s9OptionSetPsE5unionyxxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	union(_:)	UNNotificationPresentationOptions.union(_:)	func union(_ other: Self) -> Self
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE16formIntersectionyyxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	formIntersection(_:)	UNAuthorizationOptions.formIntersection(_:)	mutating func formIntersection(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE16formIntersectionyyxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	formIntersection(_:)	UNNotificationActionOptions.formIntersection(_:)	mutating func formIntersection(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE16formIntersectionyyxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	formIntersection(_:)	UNNotificationCategoryOptions.formIntersection(_:)	mutating func formIntersection(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE16formIntersectionyyxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	formIntersection(_:)	UNNotificationPresentationOptions.formIntersection(_:)	mutating func formIntersection(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE23formSymmetricDifferenceyyxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	formSymmetricDifference(_:)	UNAuthorizationOptions.formSymmetricDifference(_:)	mutating func formSymmetricDifference(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE23formSymmetricDifferenceyyxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	formSymmetricDifference(_:)	UNNotificationActionOptions.formSymmetricDifference(_:)	mutating func formSymmetricDifference(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE23formSymmetricDifferenceyyxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	formSymmetricDifference(_:)	UNNotificationCategoryOptions.formSymmetricDifference(_:)	mutating func formSymmetricDifference(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE23formSymmetricDifferenceyyxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	formSymmetricDifference(_:)	UNNotificationPresentationOptions.formSymmetricDifference(_:)	mutating func formSymmetricDifference(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE9formUnionyyxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	formUnion(_:)	UNAuthorizationOptions.formUnion(_:)	mutating func formUnion(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE9formUnionyyxF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	formUnion(_:)	UNNotificationActionOptions.formUnion(_:)	mutating func formUnion(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE9formUnionyyxF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	formUnion(_:)	UNNotificationCategoryOptions.formUnion(_:)	mutating func formUnion(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE9formUnionyyxF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	formUnion(_:)	UNNotificationPresentationOptions.formUnion(_:)	mutating func formUnion(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlExycfc::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.init	init()	UNAuthorizationOptions.init()	init()
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlExycfc::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.init	init()	UNNotificationActionOptions.init()	init()
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlExycfc::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.init	init()	UNNotificationCategoryOptions.init()	init()
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlExycfc::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.init	init()	UNNotificationPresentationOptions.init()	init()
