precise	kind	title	path	declaration
c:objc(cs)GKCheckerboardNoiseSource(im)initWithSquareSize:	swift.init	init(squareSize:)	GKCheckerboardNoiseSource.init(squareSize:)	init(squareSize: Double)
c:objc(cs)GKCheckerboardNoiseSource(py)squareSize	swift.property	squareSize	GKCheckerboardNoiseSource.squareSize	var squareSize: Double { get set }
c:objc(cs)GKCircleObstacle	swift.class	GKCircleObstacle	GKCircleObstacle	class GKCircleObstacle
c:objc(cs)GKCircleObstacle(im)initWithRadius:	swift.init	init(radius:)	GKCircleObstacle.init(radius:)	init(radius: Float)
c:objc(cs)GKCircleObstacle(py)position	swift.property	position	GKCircleObstacle.position	var position: vector_float2 { get set }
c:objc(cs)GKCircleObstacle(py)radius	swift.property	radius	GKCircleObstacle.radius	var radius: Float { get set }
c:objc(cs)GKCoherentNoiseSource	swift.class	GKCoherentNoiseSource	GKCoherentNoiseSource	class GKCoherentNoiseSource
c:objc(cs)GKCoherentNoiseSource(py)frequency	swift.property	frequency	GKCoherentNoiseSource.frequency	var frequency: Double { get set }
c:objc(cs)GKCoherentNoiseSource(py)lacunarity	swift.property	lacunarity	GKCoherentNoiseSource.lacunarity	var lacunarity: Double { get set }
c:objc(cs)GKCoherentNoiseSource(py)octaveCount	swift.property	octaveCount	GKCoherentNoiseSource.octaveCount	var octaveCount: Int { get set }
c:objc(cs)GKCoherentNoiseSource(py)seed	swift.property	seed	GKCoherentNoiseSource.seed	var seed: Int32 { get set }
c:objc(cs)GKComponent	swift.class	GKComponent	GKComponent	class GKComponent
c:objc(cs)GKComponent(im)didAddToEntity	swift.method	didAddToEntity()	GKComponent.didAddToEntity()	func didAddToEntity()
c:objc(cs)GKComponent(im)updateWithDeltaTime:	swift.method	update(deltaTime:)	GKComponent.update(deltaTime:)	func update(deltaTime seconds: TimeInterval)
c:objc(cs)GKComponent(im)willRemoveFromEntity	swift.method	willRemoveFromEntity()	GKComponent.willRemoveFromEntity()	func willRemoveFromEntity()
c:objc(cs)GKComponent(py)entity	swift.property	entity	GKComponent.entity	weak var entity: GKEntity? { get }
c:objc(cs)GKComponentSystem	swift.class	GKComponentSystem	GKComponentSystem	class GKComponentSystem<ComponentType> where ComponentType : GKComponent
c:objc(cs)GKComponentSystem(im)addComponent:	swift.method	addComponent(_:)	GKComponentSystem.addComponent(_:)	func addComponent(_ component: ComponentType)
c:objc(cs)GKComponentSystem(im)addComponentWithEntity:	swift.method	addComponent(foundIn:)	GKComponentSystem.addComponent(foundIn:)	func addComponent(foundIn entity: GKEntity)
c:objc(cs)GKComponentSystem(im)classForGenericArgumentAtIndex:	swift.method	classForGenericArgument(at:)	GKComponentSystem.classForGenericArgument(at:)	func classForGenericArgument(at index: Int) -> AnyClass
c:objc(cs)GKComponentSystem(im)initWithComponentClass:	swift.init	init(componentClass:)	GKComponentSystem.init(componentClass:)	init(componentClass cls: AnyClass)
c:objc(cs)GKComponentSystem(im)objectAtIndexedSubscript:	swift.subscript	subscript(_:)	GKComponentSystem.subscript(_:)	subscript(idx: Int) -> ComponentType { get }
c:objc(cs)GKComponentSystem(im)removeComponent:	swift.method	removeComponent(_:)	GKComponentSystem.removeComponent(_:)	func removeComponent(_ component: ComponentType)
c:objc(cs)GKComponentSystem(im)removeComponentWithEntity:	swift.method	removeComponent(foundIn:)	GKComponentSystem.removeComponent(foundIn:)	func removeComponent(foundIn entity: GKEntity)
c:objc(cs)GKComponentSystem(im)updateWithDeltaTime:	swift.method	update(deltaTime:)	GKComponentSystem.update(deltaTime:)	func update(deltaTime seconds: TimeInterval)
c:objc(cs)GKComponentSystem(py)componentClass	swift.property	componentClass	GKComponentSystem.componentClass	var componentClass: AnyClass { get }
c:objc(cs)GKComponentSystem(py)components	swift.property	components	GKComponentSystem.components	var components: [ComponentType] { get }
c:objc(cs)GKCompositeBehavior	swift.class	GKCompositeBehavior	GKCompositeBehavior	class GKCompositeBehavior
c:objc(cs)GKCompositeBehavior(cm)behaviorWithBehaviors:	swift.init	init(behaviors:)	GKCompositeBehavior.init(behaviors:)	convenience init(behaviors: [GKBehavior])
c:objc(cs)GKCompositeBehavior(cm)behaviorWithBehaviors:andWeights:	swift.init	init(behaviors:andWeights:)	GKCompositeBehavior.init(behaviors:andWeights:)	convenience init(behaviors: [GKBehavior], andWeights weights: [NSNumber])
c:objc(cs)GKCompositeBehavior(im)objectAtIndexedSubscript:	swift.subscript	subscript(_:)	GKCompositeBehavior.subscript(_:)	subscript(idx: Int) -> GKBehavior { get }
c:objc(cs)GKCompositeBehavior(im)objectForKeyedSubscript:	swift.subscript	subscript(_:)	GKCompositeBehavior.subscript(_:)	subscript(behavior: GKBehavior) -> NSNumber { get set }
c:objc(cs)GKCompositeBehavior(im)removeAllBehaviors	swift.method	removeAllBehaviors()	GKCompositeBehavior.removeAllBehaviors()	func removeAllBehaviors()
c:objc(cs)GKCompositeBehavior(im)removeBehavior:	swift.method	remove(_:)	GKCompositeBehavior.remove(_:)	func remove(_ behavior: GKBehavior)
c:objc(cs)GKCompositeBehavior(im)setWeight:forBehavior:	swift.method	setWeight(_:for:)	GKCompositeBehavior.setWeight(_:for:)	func setWeight(_ weight: Float, for behavior: GKBehavior)
c:objc(cs)GKCompositeBehavior(im)weightForBehavior:	swift.method	weight(for:)	GKCompositeBehavior.weight(for:)	func weight(for behavior: GKBehavior) -> Float
c:objc(cs)GKCompositeBehavior(py)behaviorCount	swift.property	behaviorCount	GKCompositeBehavior.behaviorCount	var behaviorCount: Int { get }
c:objc(cs)GKConstantNoiseSource	swift.class	GKConstantNoiseSource	GKConstantNoiseSource	class GKConstantNoiseSource
c:objc(cs)GKConstantNoiseSource(cm)constantNoiseWithValue:	swift.type.method	constantNoise(withValue:)	GKConstantNoiseSource.constantNoise(withValue:)	class func constantNoise(withValue value: Double) -> Self
c:objc(cs)GKConstantNoiseSource(im)initWithValue:	swift.init	init(value:)	GKConstantNoiseSource.init(value:)	init(value: Double)
c:objc(cs)GKConstantNoiseSource(py)value	swift.property	value	GKConstantNoiseSource.value	var value: Double { get set }
c:objc(cs)GKCylindersNoiseSource	swift.class	GKCylindersNoiseSource	GKCylindersNoiseSource	class GKCylindersNoiseSource
c:objc(cs)GKCylindersNoiseSource(cm)cylindersNoiseWithFrequency:	swift.type.method	cylindersNoise(withFrequency:)	GKCylindersNoiseSource.cylindersNoise(withFrequency:)	class func cylindersNoise(withFrequency frequency: Double) -> Self
c:objc(cs)GKCylindersNoiseSource(im)initWithFrequency:	swift.init	init(frequency:)	GKCylindersNoiseSource.init(frequency:)	init(frequency: Double)
c:objc(cs)GKCylindersNoiseSource(py)frequency	swift.property	frequency	GKCylindersNoiseSource.frequency	var frequency: Double { get set }
c:objc(cs)GKDecisionNode	swift.class	GKDecisionNode	GKDecisionNode	class GKDecisionNode
c:objc(cs)GKDecisionNode(im)createBranchWithPredicate:attribute:	swift.method	createBranch(predicate:attribute:)	GKDecisionNode.createBranch(predicate:attribute:)	func createBranch(predicate: NSPredicate, attribute: any NSObjectProtocol) -> Self
c:objc(cs)GKDecisionNode(im)createBranchWithValue:attribute:	swift.method	createBranch(value:attribute:)	GKDecisionNode.createBranch(value:attribute:)	func createBranch(value: NSNumber, attribute: any NSObjectProtocol) -> Self
c:objc(cs)GKDecisionNode(im)createBranchWithWeight:attribute:	swift.method	createBranch(weight:attribute:)	GKDecisionNode.createBranch(weight:attribute:)	func createBranch(weight: Int, attribute: any NSObjectProtocol) -> Self
c:objc(cs)GKDecisionTree	swift.class	GKDecisionTree	GKDecisionTree	class GKDecisionTree
c:objc(cs)GKDecisionTree(im)exportToURL:error:	swift.method	export(to:error:)	GKDecisionTree.export(to:error:)	func export(to url: URL, error: (any Error)?) -> Bool
c:objc(cs)GKDecisionTree(im)findActionForAnswers:	swift.method	findAction(forAnswers:)	GKDecisionTree.findAction(forAnswers:)	func findAction(forAnswers answers: [AnyHashable : any NSObjectProtocol]) -> (any NSObjectProtocol)?
c:objc(cs)GKDecisionTree(im)initWithAttribute:	swift.init	init(attribute:)	GKDecisionTree.init(attribute:)	init(attribute: any NSObjectProtocol)
c:objc(cs)GKDecisionTree(im)initWithExamples:actions:attributes:	swift.init	init(examples:actions:attributes:)	GKDecisionTree.init(examples:actions:attributes:)	init(examples: [[any NSObjectProtocol]], actions: [any NSObjectProtocol], attributes: [any NSObjectProtocol])
c:objc(cs)GKDecisionTree(im)initWithURL:error:	swift.init	init(url:error:)	GKDecisionTree.init(url:error:)	init(url: URL, error: (any Error)?)
c:objc(cs)GKDecisionTree(im)initWithURL:error:::SYNTHESIZED::c:objc(cs)GKDecisionTree	swift.init	init(URL:error:)	GKDecisionTree.init(URL:error:)	init(URL url: URL, error: (any Error)?)
c:objc(cs)GKDecisionTree(py)randomSource	swift.property	randomSource	GKDecisionTree.randomSource	@NSCopying var randomSource: GKRandomSource { get set }
c:objc(cs)GKDecisionTree(py)rootNode	swift.property	rootNode	GKDecisionTree.rootNode	var rootNode: GKDecisionNode? { get }
c:objc(cs)GKEntity	swift.class	GKEntity	GKEntity	class GKEntity
c:objc(cs)GKEntity(im)addComponent:	swift.method	addComponent(_:)	GKEntity.addComponent(_:)	func addComponent(_ component: GKComponent)
c:objc(cs)GKEntity(im)init	swift.init	init()	GKEntity.init()	init()
c:objc(cs)GKEntity(im)updateWithDeltaTime:	swift.method	update(deltaTime:)	GKEntity.update(deltaTime:)	func update(deltaTime seconds: TimeInterval)
c:objc(cs)GKEntity(py)components	swift.property	components	GKEntity.components	var components: [GKComponent] { get }
c:objc(cs)GKGaussianDistribution	swift.class	GKGaussianDistribution	GKGaussianDistribution	class GKGaussianDistribution
c:objc(cs)GKGaussianDistribution(im)initWithRandomSource:lowestValue:highestValue:	swift.init	init(randomSource:lowestValue:highestValue:)	GKGaussianDistribution.init(randomSource:lowestValue:highestValue:)	init(randomSource source: any GKRandom, lowestValue lowestInclusive: Int, highestValue highestInclusive: Int)
c:objc(cs)GKGaussianDistribution(im)initWithRandomSource:mean:deviation:	swift.init	init(randomSource:mean:deviation:)	GKGaussianDistribution.init(randomSource:mean:deviation:)	init(randomSource source: any GKRandom, mean: Float, deviation: Float)
c:objc(cs)GKGaussianDistribution(py)deviation	swift.property	deviation	GKGaussianDistribution.deviation	var deviation: Float { get }
c:objc(cs)GKGaussianDistribution(py)mean	swift.property	mean	GKGaussianDistribution.mean	var mean: Float { get }
c:objc(cs)GKGoal	swift.class	GKGoal	GKGoal	class GKGoal
c:objc(cs)GKGoal(cm)goalToAlignWithAgents:maxDistance:maxAngle:	swift.init	init(toAlignWith:maxDistance:maxAngle:)	GKGoal.init(toAlignWith:maxDistance:maxAngle:)	convenience init(toAlignWith agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToAlignWithAgents:maxDistance:maxAngle:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toAlignWithAgents:maxDistance:maxAngle:)	GKGoal.init(toAlignWithAgents:maxDistance:maxAngle:)	convenience init(toAlignWithAgents agents: [GKAgent], maxDistance: Float, maxAngle: Float)
c:objc(cs)GKGoal(cm)goalToAvoidAgents:maxPredictionTime:	swift.init	init(toAvoid:maxPredictionTime:)	GKGoal.init(toAvoid:maxPredictionTime:)	convenience init(toAvoid agents: [GKAgent], maxPredictionTime: TimeInterval)
c:objc(cs)GKGoal(cm)goalToAvoidAgents:maxPredictionTime:::SYNTHESIZED::c:objc(cs)GKGoal	swift.init	init(toAvoidAgents:maxPredictionTime:)	GKGoal.init(toAvoidAgents:maxPredictionTime:)	convenience init(toAvoidAgents agents: [GKAgent], maxPredictionTime: TimeInterval)
