precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)GKLeaderboard(cm)loadLeaderboardsWithCompletionHandler:	482cf797de405444f216f82c8f740b43476f7820ff2a3cf841cb62b1c476d163	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	loadLeaderboards(completionHandler:)	GKLeaderboard.loadLeaderboards(completionHandler:)	class func loadLeaderboards(completionHandler: (([GKLeaderboard]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLeaderboard(cm)loadLeaderboardsWithCompletionHandler:	fdf3cc57eee8c9dd65c33265b9ba47d67de05fd13041728e346c4bab6a4862ea	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	loadLeaderboards()	GKLeaderboard.loadLeaderboards()	class func loadLeaderboards() async throws -> [GKLeaderboard]
c:objc(cs)GKLeaderboard(cm)loadLeaderboardsWithIDs:completionHandler:	3ea966f306322d97492c3a2d5d4f683442e7d6394277be6100552d4a8adac070	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	loadLeaderboards(IDs:)	GKLeaderboard.loadLeaderboards(IDs:)	class func loadLeaderboards(IDs leaderboardIDs: [String]?) async throws -> [GKLeaderboard]
c:objc(cs)GKLeaderboard(cm)loadLeaderboardsWithIDs:completionHandler:	0ef3501c359790016bb3e3b2de4bcf32a5019a601aeef8627c6c7cdc073002c1	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	loadLeaderboards(IDs:completionHandler:)	GKLeaderboard.loadLeaderboards(IDs:completionHandler:)	class func loadLeaderboards(IDs leaderboardIDs: [String]?, completionHandler: @escaping ([GKLeaderboard]?, (any Error)?) -> Void)
c:objc(cs)GKLeaderboard(cm)submitScore:context:player:leaderboardIDs:completionHandler:	29c473c65d2be710521e547ea384fe0471dbed13571948e6fee49a482385a64e	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	submitScore(_:context:player:leaderboardIDs:)	GKLeaderboard.submitScore(_:context:player:leaderboardIDs:)	class func submitScore(_ score: Int, context: Int, player: GKPlayer, leaderboardIDs: [String]) async throws
c:objc(cs)GKLeaderboard(cm)submitScore:context:player:leaderboardIDs:completionHandler:	3511fb7b842640e954e8e7b15d869f182164276092622643da284d27b4b71583	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	submitScore(_:context:player:leaderboardIDs:completionHandler:)	GKLeaderboard.submitScore(_:context:player:leaderboardIDs:completionHandler:)	class func submitScore(_ score: Int, context: Int, player: GKPlayer, leaderboardIDs: [String], completionHandler: @escaping ((any Error)?) -> Void)
c:objc(cs)GKLeaderboard(im)loadEntriesForPlayerScope:timeScope:range:completionHandler:	2dc3e595c7f1987204ba034236bbed56f386a48005d993e690595b8037707718	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadEntries(for:timeScope:range:)	GKLeaderboard.loadEntries(for:timeScope:range:)	func loadEntries(for playerScope: GKLeaderboard.PlayerScope, timeScope: GKLeaderboard.TimeScope, range: NSRange) async throws -> (GKLeaderboard.Entry?, [GKLeaderboard.Entry], Int)
c:objc(cs)GKLeaderboard(im)loadEntriesForPlayerScope:timeScope:range:completionHandler:	5100eb96663e246fff5621b174992a147d72394ec471f21f59bf3519db5cc771	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadEntries(for:timeScope:range:completionHandler:)	GKLeaderboard.loadEntries(for:timeScope:range:completionHandler:)	func loadEntries(for playerScope: GKLeaderboard.PlayerScope, timeScope: GKLeaderboard.TimeScope, range: NSRange, completionHandler: @escaping (GKLeaderboard.Entry?, [GKLeaderboard.Entry]?, Int, (any Error)?) -> Void)
c:objc(cs)GKLeaderboard(im)loadEntriesForPlayers:timeScope:completionHandler:	87ad7ab88c16ed7e368c9025c10a38aba702b90c52b2795fafaeff20356077b2	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadEntries(for:timeScope:)	GKLeaderboard.loadEntries(for:timeScope:)	func loadEntries(for players: [GKPlayer], timeScope: GKLeaderboard.TimeScope) async throws -> (GKLeaderboard.Entry?, [GKLeaderboard.Entry])
c:objc(cs)GKLeaderboard(im)loadEntriesForPlayers:timeScope:completionHandler:	436a6f8fee0462159b32551700543d8a8b54a17af7767b4a851b7134672a26bf	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadEntries(for:timeScope:completionHandler:)	GKLeaderboard.loadEntries(for:timeScope:completionHandler:)	func loadEntries(for players: [GKPlayer], timeScope: GKLeaderboard.TimeScope, completionHandler: @escaping (GKLeaderboard.Entry?, [GKLeaderboard.Entry]?, (any Error)?) -> Void)
c:objc(cs)GKLeaderboard(im)loadImageWithCompletionHandler:	cfae8d99700ed6887d7acfbaa8738d107e74c3048b99789aba5efd72b1b80799	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadImage(completionHandler:)	GKLeaderboard.loadImage(completionHandler:)	func loadImage(completionHandler: ((UIImage?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLeaderboard(im)loadImageWithCompletionHandler:	85e20c83a8c0221081bbbe55b9f6b0b09919bf1ed0b71f589730ff72b24e467e	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadImage()	GKLeaderboard.loadImage()	func loadImage() async throws -> UIImage
c:objc(cs)GKLeaderboard(im)loadPreviousOccurrenceWithCompletionHandler:	cb7ebe5225f8413db5db752200f3e73eb8b8f0f66d621453b25bcd9ca5d693a7	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadPreviousOccurrence(completionHandler:)	GKLeaderboard.loadPreviousOccurrence(completionHandler:)	func loadPreviousOccurrence(completionHandler: @escaping (GKLeaderboard?, (any Error)?) -> Void)
c:objc(cs)GKLeaderboard(im)loadPreviousOccurrenceWithCompletionHandler:	6694386eec9fde412f6567067e0e078687a478acf915e20ab45c9f12d08114bd	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadPreviousOccurrence()	GKLeaderboard.loadPreviousOccurrence()	func loadPreviousOccurrence() async throws -> GKLeaderboard?
c:objc(cs)GKLeaderboard(im)submitScore:context:player:completionHandler:	8b42717833d097f15f1ac069c3da0361621f53b0332c38a6790587493367b568	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	submitScore(_:context:player:)	GKLeaderboard.submitScore(_:context:player:)	func submitScore(_ score: Int, context: Int, player: GKPlayer) async throws
c:objc(cs)GKLeaderboard(im)submitScore:context:player:completionHandler:	4105242c382c2fc441ab2b067ef3c2f52e554a234431e7bfd7e0a668b3b67c5f	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	submitScore(_:context:player:completionHandler:)	GKLeaderboard.submitScore(_:context:player:completionHandler:)	func submitScore(_ score: Int, context: Int, player: GKPlayer, completionHandler: @escaping ((any Error)?) -> Void)
c:objc(cs)GKLeaderboardSet(cm)loadLeaderboardSetsWithCompletionHandler:	95e33317209ee79a3c7a39cedfe437d9e177a6c4646c136d0a99f794c86c2232	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	loadLeaderboardSets(completionHandler:)	GKLeaderboardSet.loadLeaderboardSets(completionHandler:)	class func loadLeaderboardSets(completionHandler: (([GKLeaderboardSet]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLeaderboardSet(cm)loadLeaderboardSetsWithCompletionHandler:	e7794943e6cb8fa2517ee0cef3b69f2b118c9d9cef92e6117859e0213dc63e91	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.type.method	loadLeaderboardSets()	GKLeaderboardSet.loadLeaderboardSets()	class func loadLeaderboardSets() async throws -> [GKLeaderboardSet]
c:objc(cs)GKLeaderboardSet(im)loadImageWithCompletionHandler:	15bcaf5834439fd469de3816b715b8283f08005bfe4482bbbf77b6c757a0b7b6	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadImage(completionHandler:)	GKLeaderboardSet.loadImage(completionHandler:)	func loadImage(completionHandler: ((UIImage?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLeaderboardSet(im)loadImageWithCompletionHandler:	546c8eacd2d819ab9491f09103031a0c6f9d456322548a1aadf37d891119ef07	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadImage()	GKLeaderboardSet.loadImage()	func loadImage() async throws -> UIImage
c:objc(cs)GKLeaderboardSet(im)loadLeaderboardsWithCompletionHandler:	4affb2c3dd5e183847b51707c099fa3d7a6fc7ce4dffba05c2fbab45d77d9f70	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadLeaderboards(completionHandler:)	GKLeaderboardSet.loadLeaderboards(completionHandler:)	func loadLeaderboards(completionHandler: (([GKLeaderboard]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLeaderboardSet(im)loadLeaderboardsWithCompletionHandler:	ee1219f986f1a71cc425425a1d051c471142012b88b37c6c980fef72d19738e7	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadLeaderboards()	GKLeaderboardSet.loadLeaderboards()	func loadLeaderboards() async throws -> [GKLeaderboard]
c:objc(cs)GKLocalPlayer(im)deleteSavedGamesWithName:completionHandler:	6a117b4df976c0ffa047452c160fdb13ffa0055636143eeff7af47c280a98a32	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	deleteSavedGames(withName:)	GKLocalPlayer.deleteSavedGames(withName:)	func deleteSavedGames(withName name: String) async throws
c:objc(cs)GKLocalPlayer(im)deleteSavedGamesWithName:completionHandler:	7940d1eb32ccf1cd6add203e0273771d08534d5954576e846ea9256e359e16d8	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	deleteSavedGames(withName:completionHandler:)	GKLocalPlayer.deleteSavedGames(withName:completionHandler:)	func deleteSavedGames(withName name: String, completionHandler handler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)fetchItemsForIdentityVerificationSignature:	004f9b9afab185fcc9a806c0e895dd0662f2dcc2b704eb8178eb324c964e0c9c	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	fetchItems(forIdentityVerificationSignature:)	GKLocalPlayer.fetchItems(forIdentityVerificationSignature:)	func fetchItems(forIdentityVerificationSignature completionHandler: ((URL?, Data?, Data?, UInt64, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)fetchItemsForIdentityVerificationSignature:	82dc729df84ff50a8f433cb4d442444b8da49ceb36b6749854e53625a8523b83	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	fetchItemsForIdentityVerificationSignature()	GKLocalPlayer.fetchItemsForIdentityVerificationSignature()	func fetchItemsForIdentityVerificationSignature() async throws -> (URL, Data, Data, UInt64)
c:objc(cs)GKLocalPlayer(im)fetchSavedGamesWithCompletionHandler:	ddff3496c953e1b9e86b50cebbe5e1a362961b41262f15776faf9efbe73639f2	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	fetchSavedGames(completionHandler:)	GKLocalPlayer.fetchSavedGames(completionHandler:)	func fetchSavedGames(completionHandler handler: (([GKSavedGame]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)fetchSavedGamesWithCompletionHandler:	8d51a601f14fece05049c703018188e4cb95d7a6ca7ba73e23233807876ebca3	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	fetchSavedGames()	GKLocalPlayer.fetchSavedGames()	func fetchSavedGames() async throws -> [GKSavedGame]
c:objc(cs)GKLocalPlayer(im)generateIdentityVerificationSignatureWithCompletionHandler:	40dea1c19e14250cbee907cb351b9ce01e5092e273bb66ecf1db73712d816b25	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	generateIdentityVerificationSignature(completionHandler:)	GKLocalPlayer.generateIdentityVerificationSignature(completionHandler:)	func generateIdentityVerificationSignature(completionHandler: ((URL?, Data?, Data?, UInt64, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)generateIdentityVerificationSignatureWithCompletionHandler:	7f9f6fde4e91439e94d2dfa34a6f1b3ffdb43e1cbdd20004be7442ef45b76735	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	generateIdentityVerificationSignature()	GKLocalPlayer.generateIdentityVerificationSignature()	func generateIdentityVerificationSignature() async throws -> (URL, Data, Data, UInt64)
c:objc(cs)GKLocalPlayer(im)loadChallengableFriendsWithCompletionHandler:	b8b0a67e1276d03c92575896ddaaa8fc294e1c3ebdd9f02d63fa27f92edc6347	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadChallengableFriends(completionHandler:)	GKLocalPlayer.loadChallengableFriends(completionHandler:)	func loadChallengableFriends(completionHandler: (([GKPlayer]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)loadChallengableFriendsWithCompletionHandler:	ad29d3da61c1506128f0c9e58643e4f2a015fd118ce27280319e33ac339776d5	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadChallengableFriends()	GKLocalPlayer.loadChallengableFriends()	func loadChallengableFriends() async throws -> [GKPlayer]
c:objc(cs)GKLocalPlayer(im)loadDefaultLeaderboardIdentifierWithCompletionHandler:	8c3c63339b1000a292b6fd0c2969dbab9cb4d83e2634fffc57a57570252f2ec6	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadDefaultLeaderboardIdentifier(completionHandler:)	GKLocalPlayer.loadDefaultLeaderboardIdentifier(completionHandler:)	func loadDefaultLeaderboardIdentifier(completionHandler: ((String?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)loadDefaultLeaderboardIdentifierWithCompletionHandler:	81b748ce19414860771732a304bd705a3481b1a604d45ea326ad8e032a4d00c1	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadDefaultLeaderboardIdentifier()	GKLocalPlayer.loadDefaultLeaderboardIdentifier()	func loadDefaultLeaderboardIdentifier() async throws -> String
c:objc(cs)GKLocalPlayer(im)loadFriends:	51db55324c72041c551f10b9118f696f6e9215b694bae20fe97f4bf0000901d5	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadFriends(_:)	GKLocalPlayer.loadFriends(_:)	func loadFriends(_ completionHandler: @escaping ([GKPlayer]?, (any Error)?) -> Void)
c:objc(cs)GKLocalPlayer(im)loadFriends:	ba6240e7ea60a1af06bf9bedce237f58327ce21daebe68a6b2b1a212fdc0ba88	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadFriends()	GKLocalPlayer.loadFriends()	func loadFriends() async throws -> [GKPlayer]
c:objc(cs)GKLocalPlayer(im)loadFriendsAuthorizationStatus:	e6a2ef2a7ffa7f109be27634730127ba314b9bf7cc2dcedaf47b16bd28ae42a2	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadFriendsAuthorizationStatus(_:)	GKLocalPlayer.loadFriendsAuthorizationStatus(_:)	func loadFriendsAuthorizationStatus(_ completionHandler: @escaping (GKFriendsAuthorizationStatus, (any Error)?) -> Void)
c:objc(cs)GKLocalPlayer(im)loadFriendsAuthorizationStatus:	4db52d3b6dc847521f431a3226ddb2bf2a06961ad24dc2243a1de777e833c8b4	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadFriendsAuthorizationStatus()	GKLocalPlayer.loadFriendsAuthorizationStatus()	func loadFriendsAuthorizationStatus() async throws -> GKFriendsAuthorizationStatus
c:objc(cs)GKLocalPlayer(im)loadFriendsWithIdentifiers:completionHandler:	2642e2af75c97d51caec4ce99a2235a5e674323484a473c9165c2df871a35f25	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadFriends(identifiedBy:)	GKLocalPlayer.loadFriends(identifiedBy:)	func loadFriends(identifiedBy identifiers: [String]) async throws -> [GKPlayer]
c:objc(cs)GKLocalPlayer(im)loadFriendsWithIdentifiers:completionHandler:	8b7ee308d43abe2de67efb4a14f3243fded168a2562bef8d72f837f2334b4d22	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadFriends(identifiedBy:completionHandler:)	GKLocalPlayer.loadFriends(identifiedBy:completionHandler:)	func loadFriends(identifiedBy identifiers: [String], completionHandler: @escaping ([GKPlayer]?, (any Error)?) -> Void)
c:objc(cs)GKLocalPlayer(im)loadRecentPlayersWithCompletionHandler:	46ee2698cdc9d09573800549d25c83fbb67c680ec770ca0083f25ee817b15e5e	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	loadRecentPlayers(completionHandler:)	GKLocalPlayer.loadRecentPlayers(completionHandler:)	func loadRecentPlayers(completionHandler: (([GKPlayer]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)loadRecentPlayersWithCompletionHandler:	804b4a0c71d46ea3455d2a69324c405d6573232fd9f324e6cddb0838e673499a	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	loadRecentPlayers()	GKLocalPlayer.loadRecentPlayers()	func loadRecentPlayers() async throws -> [GKPlayer]
c:objc(cs)GKLocalPlayer(im)resolveConflictingSavedGames:withData:completionHandler:	98f57914a24f78f4df2139e079886213b99a44ff1d62a1a1b95760b3b1371a64	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	resolveConflictingSavedGames(_:with:)	GKLocalPlayer.resolveConflictingSavedGames(_:with:)	func resolveConflictingSavedGames(_ conflictingSavedGames: [GKSavedGame], with data: Data) async throws -> [GKSavedGame]
c:objc(cs)GKLocalPlayer(im)resolveConflictingSavedGames:withData:completionHandler:	59ef2d1586b952cb69ce253fbd145d2d724b9b3eaaed15f98df62f08f29ad894	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	resolveConflictingSavedGames(_:with:completionHandler:)	GKLocalPlayer.resolveConflictingSavedGames(_:with:completionHandler:)	func resolveConflictingSavedGames(_ conflictingSavedGames: [GKSavedGame], with data: Data, completionHandler handler: (([GKSavedGame]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)saveGameData:withName:completionHandler:	04461ab7bcfa4d147877fb5b2f13fa73c476c65388196d46abb5bf5499035023	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	saveGameData(_:withName:)	GKLocalPlayer.saveGameData(_:withName:)	func saveGameData(_ data: Data, withName name: String) async throws -> GKSavedGame
c:objc(cs)GKLocalPlayer(im)saveGameData:withName:completionHandler:	0e4b20dab73c372d1d6fd7324e06c08b60c076cfdbb4d8ddf2f6484c31599bde	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	saveGameData(_:withName:completionHandler:)	GKLocalPlayer.saveGameData(_:withName:completionHandler:)	func saveGameData(_ data: Data, withName name: String, completionHandler handler: ((GKSavedGame?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKLocalPlayer(im)setDefaultLeaderboardIdentifier:completionHandler:	37232f6d895ae6776e5a17fefcbad17e7947a413cff21b38be2a41d0b9eedf36	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	setDefaultLeaderboardIdentifier(_:)	GKLocalPlayer.setDefaultLeaderboardIdentifier(_:)	func setDefaultLeaderboardIdentifier(_ leaderboardIdentifier: String) async throws
c:objc(cs)GKLocalPlayer(im)setDefaultLeaderboardIdentifier:completionHandler:	5530b335c4feff416a075fee3437bd89c4b9b39ff19f7079815088bdf63f4b38	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	setDefaultLeaderboardIdentifier(_:completionHandler:)	GKLocalPlayer.setDefaultLeaderboardIdentifier(_:completionHandler:)	func setDefaultLeaderboardIdentifier(_ leaderboardIdentifier: String, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKMatch(im)chooseBestHostingPlayerWithCompletionHandler:	d74a53b1ed39d8d28b41c37dc2dcbd569e4b7140b99693ee16a1c3eeef1f2eba	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	chooseBestHostingPlayer(completionHandler:)	GKMatch.chooseBestHostingPlayer(completionHandler:)	func chooseBestHostingPlayer(completionHandler: @escaping (GKPlayer?) -> Void)
c:objc(cs)GKMatch(im)chooseBestHostingPlayerWithCompletionHandler:	eb2eb695bd0307f41c28d0a1bba40d6f04c4a52cfb5c249a2f238863e3ce923a	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	chooseBestHostingPlayer()	GKMatch.chooseBestHostingPlayer()	func chooseBestHostingPlayer() async -> GKPlayer?
c:objc(cs)GKMatch(im)rematchWithCompletionHandler:	40c23bd80c9d69bff3ee9c8d6bfa5d41c1571acac7e01cec990d693687bb5219	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	rematch(completionHandler:)	GKMatch.rematch(completionHandler:)	func rematch(completionHandler: ((GKMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatch(im)rematchWithCompletionHandler:	1401f5c5a3d3240bb94273f38436053c9846e9593aff40a6ca71e976da240eba	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	rematch()	GKMatch.rematch()	func rematch() async throws -> GKMatch
c:objc(cs)GKMatchmaker(im)addPlayersToMatch:matchRequest:completionHandler:	1bf7efd78b108f015459dd47d116bc0e16b930bd2dc2cda0dd5bc582130be6f3	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	addPlayers(to:matchRequest:)	GKMatchmaker.addPlayers(to:matchRequest:)	func addPlayers(to match: GKMatch, matchRequest: GKMatchRequest) async throws
c:objc(cs)GKMatchmaker(im)addPlayersToMatch:matchRequest:completionHandler:	afb3990bc629b86d564c1c45d0a0fe85290f8962a283ab0340c68faadc922161	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	addPlayers(to:matchRequest:completionHandler:)	GKMatchmaker.addPlayers(to:matchRequest:completionHandler:)	func addPlayers(to match: GKMatch, matchRequest: GKMatchRequest, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)findMatchForRequest:withCompletionHandler:	5a7133bc65cd0e1af4a45f0bb76faa5b4f6426e0d39c3163184428d05a162d98	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	findMatch(for:)	GKMatchmaker.findMatch(for:)	func findMatch(for request: GKMatchRequest) async throws -> GKMatch
c:objc(cs)GKMatchmaker(im)findMatchForRequest:withCompletionHandler:	322d960bfcf0c2289eceaee4a1bfc59bf2699fba15200260f29c4c6acb5e1cd0	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	findMatch(for:withCompletionHandler:)	GKMatchmaker.findMatch(for:withCompletionHandler:)	func findMatch(for request: GKMatchRequest, withCompletionHandler completionHandler: ((GKMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)findMatchedPlayers:withCompletionHandler:	5f14239b3c4a5c075d976a347dc2ecc95d76aab6aaf4189005229bab39a6defd	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	findMatchedPlayers(_:)	GKMatchmaker.findMatchedPlayers(_:)	func findMatchedPlayers(_ request: GKMatchRequest) async throws -> GKMatchedPlayers
c:objc(cs)GKMatchmaker(im)findMatchedPlayers:withCompletionHandler:	1ea690f276f9f1d6dd0fa24b7f99afe41bd504b853e6b129d762efcfd9860ac4	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	findMatchedPlayers(_:withCompletionHandler:)	GKMatchmaker.findMatchedPlayers(_:withCompletionHandler:)	func findMatchedPlayers(_ request: GKMatchRequest, withCompletionHandler completionHandler: @escaping (GKMatchedPlayers?, (any Error)?) -> Void)
c:objc(cs)GKMatchmaker(im)findPlayersForHostedRequest:withCompletionHandler:	302beffd310f37af5856711a01820785c16dd97f526f015746b656aa88c9ff27	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	findPlayers(forHostedRequest:)	GKMatchmaker.findPlayers(forHostedRequest:)	func findPlayers(forHostedRequest request: GKMatchRequest) async throws -> [GKPlayer]
c:objc(cs)GKMatchmaker(im)findPlayersForHostedRequest:withCompletionHandler:	d63a06699f67a3cb49cec58ae93cf2d548b449b6dc75d11014c311ae4089b205	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	findPlayers(forHostedRequest:withCompletionHandler:)	GKMatchmaker.findPlayers(forHostedRequest:withCompletionHandler:)	func findPlayers(forHostedRequest request: GKMatchRequest, withCompletionHandler completionHandler: (([GKPlayer]?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)matchForInvite:completionHandler:	37d48a317e0c7f80daacf700c20e5e9f9658306c4389cb9caa40948160dc1998	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	match(for:)	GKMatchmaker.match(for:)	func match(for invite: GKInvite) async throws -> GKMatch
c:objc(cs)GKMatchmaker(im)matchForInvite:completionHandler:	6a949da063912d5bf4b048291c64b1e8e3884be3e0fc9e47f1e632885af76b3f	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	match(for:completionHandler:)	GKMatchmaker.match(for:completionHandler:)	func match(for invite: GKInvite, completionHandler: ((GKMatch?, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)queryActivityWithCompletionHandler:	90c57fc4cc0e189a0af4c8e12c90e933254720a26415a718aabf739e4d1ada98	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	queryActivity(completionHandler:)	GKMatchmaker.queryActivity(completionHandler:)	func queryActivity(completionHandler: ((Int, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)queryActivityWithCompletionHandler:	c2d3eed955e5838239037efb7758227863eca0776eae878968f0910da6e180ba	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	queryActivity()	GKMatchmaker.queryActivity()	func queryActivity() async throws -> Int
c:objc(cs)GKMatchmaker(im)queryPlayerGroupActivity:withCompletionHandler:	cd13b40f6752e68798e3e79280cba60280d9147b1f04b3329e72f73338c6000c	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	queryPlayerGroupActivity(_:)	GKMatchmaker.queryPlayerGroupActivity(_:)	func queryPlayerGroupActivity(_ playerGroup: Int) async throws -> Int
c:objc(cs)GKMatchmaker(im)queryPlayerGroupActivity:withCompletionHandler:	45bc334f11e51af55794cc707f58adad70013dafe618da5be6fde6e200d7c2cd	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	queryPlayerGroupActivity(_:withCompletionHandler:)	GKMatchmaker.queryPlayerGroupActivity(_:withCompletionHandler:)	func queryPlayerGroupActivity(_ playerGroup: Int, withCompletionHandler completionHandler: ((Int, (any Error)?) -> Void)? = nil)
c:objc(cs)GKMatchmaker(im)queryQueueActivity:withCompletionHandler:	6169da3fe72cf1ace7bdc95bc5f3f6a2e24e9258b9e744ac6b51bdf704cd384d	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.method	queryQueueActivity(_:)	GKMatchmaker.queryQueueActivity(_:)	func queryQueueActivity(_ queueName: String) async throws -> Int
c:objc(cs)GKMatchmaker(im)queryQueueActivity:withCompletionHandler:	06c3f80f6a8cc4b723b3daa74167d5a5b2c273d249cde9aa2306ef19f2cf72b5	reference/symbol-graphs/GameKit.symbols.json	0	1	0	swift.method	queryQueueActivity(_:withCompletionHandler:)	GKMatchmaker.queryQueueActivity(_:withCompletionHandler:)	func queryQueueActivity(_ queueName: String, withCompletionHandler completionHandler: ((Int, (any Error)?) -> Void)? = nil)
c:objc(cs)GKNotificationBanner(cm)showBannerWithTitle:message:completionHandler:	d4133824f95dd448c3b11d79ee2ef90fcbe25cb165a09a0509d45a1fd4461ab2	reference/symbol-graphs/GameKit.symbols.json	0	1	1	swift.type.method	show(withTitle:message:)	GKNotificationBanner.show(withTitle:message:)	class func show(withTitle title: String?, message: String?) async
