precise	kind	title	path	declaration
c:@F@VNImagePointForNormalizedPoint	swift.func	VNImagePointForNormalizedPoint(_:_:_:)	VNImagePointForNormalizedPoint(_:_:_:)	func VNImagePointForNormalizedPoint(_ normalizedPoint: CGPoint, _ imageWidth: Int, _ imageHeight: Int) -> CGPoint
c:@F@VNImagePointForNormalizedPointUsingRegionOfInterest	swift.func	VNImagePointForNormalizedPointUsingRegionOfInterest(_:_:_:_:)	VNImagePointForNormalizedPointUsingRegionOfInterest(_:_:_:_:)	func VNImagePointForNormalizedPointUsingRegionOfInterest(_ normalizedPoint: CGPoint, _ imageWidth: Int, _ imageHeight: Int, _ roi: CGRect) -> CGPoint
c:@F@VNImageRectForNormalizedRect	swift.func	VNImageRectForNormalizedRect(_:_:_:)	VNImageRectForNormalizedRect(_:_:_:)	func VNImageRectForNormalizedRect(_ normalizedRect: CGRect, _ imageWidth: Int, _ imageHeight: Int) -> CGRect
c:@F@VNImageRectForNormalizedRectUsingRegionOfInterest	swift.func	VNImageRectForNormalizedRectUsingRegionOfInterest(_:_:_:_:)	VNImageRectForNormalizedRectUsingRegionOfInterest(_:_:_:_:)	func VNImageRectForNormalizedRectUsingRegionOfInterest(_ normalizedRect: CGRect, _ imageWidth: Int, _ imageHeight: Int, _ roi: CGRect) -> CGRect
c:@F@VNNormalizedFaceBoundingBoxPointForLandmarkPoint	swift.func	VNNormalizedFaceBoundingBoxPointForLandmarkPoint(_:_:_:_:)	VNNormalizedFaceBoundingBoxPointForLandmarkPoint(_:_:_:_:)	func VNNormalizedFaceBoundingBoxPointForLandmarkPoint(_ faceLandmarkPoint: vector_float2, _ faceBoundingBox: CGRect, _ imageWidth: Int, _ imageHeight: Int) -> CGPoint
c:@F@VNNormalizedPointForImagePoint	swift.func	VNNormalizedPointForImagePoint(_:_:_:)	VNNormalizedPointForImagePoint(_:_:_:)	func VNNormalizedPointForImagePoint(_ imagePoint: CGPoint, _ imageWidth: Int, _ imageHeight: Int) -> CGPoint
c:@F@VNNormalizedPointForImagePointUsingRegionOfInterest	swift.func	VNNormalizedPointForImagePointUsingRegionOfInterest(_:_:_:_:)	VNNormalizedPointForImagePointUsingRegionOfInterest(_:_:_:_:)	func VNNormalizedPointForImagePointUsingRegionOfInterest(_ imagePoint: CGPoint, _ imageWidth: Int, _ imageHeight: Int, _ roi: CGRect) -> CGPoint
c:@F@VNNormalizedRectForImageRect	swift.func	VNNormalizedRectForImageRect(_:_:_:)	VNNormalizedRectForImageRect(_:_:_:)	func VNNormalizedRectForImageRect(_ imageRect: CGRect, _ imageWidth: Int, _ imageHeight: Int) -> CGRect
c:@F@VNNormalizedRectForImageRectUsingRegionOfInterest	swift.func	VNNormalizedRectForImageRectUsingRegionOfInterest(_:_:_:_:)	VNNormalizedRectForImageRectUsingRegionOfInterest(_:_:_:_:)	func VNNormalizedRectForImageRectUsingRegionOfInterest(_ imageRect: CGRect, _ imageWidth: Int, _ imageHeight: Int, _ roi: CGRect) -> CGRect
c:@F@VNNormalizedRectIsIdentityRect	swift.func	VNNormalizedRectIsIdentityRect(_:)	VNNormalizedRectIsIdentityRect(_:)	func VNNormalizedRectIsIdentityRect(_ normalizedRect: CGRect) -> Bool
c:@T@VNAnimalBodyPoseObservationJointName	swift.struct	VNAnimalBodyPoseObservation.JointName	VNAnimalBodyPoseObservation.JointName	struct JointName
c:@T@VNAnimalBodyPoseObservationJointsGroupName	swift.struct	VNAnimalBodyPoseObservation.JointsGroupName	VNAnimalBodyPoseObservation.JointsGroupName	struct JointsGroupName
c:@T@VNAnimalIdentifier	swift.struct	VNAnimalIdentifier	VNAnimalIdentifier	struct VNAnimalIdentifier
c:@T@VNAspectRatio	swift.typealias	VNAspectRatio	VNAspectRatio	typealias VNAspectRatio = Float
c:@T@VNBarcodeSymbology	swift.struct	VNBarcodeSymbology	VNBarcodeSymbology	struct VNBarcodeSymbology
c:@T@VNComputeStage	swift.struct	VNComputeStage	VNComputeStage	struct VNComputeStage
c:@T@VNConfidence	swift.typealias	VNConfidence	VNConfidence	typealias VNConfidence = Float
c:@T@VNDegrees	swift.typealias	VNDegrees	VNDegrees	typealias VNDegrees = Float
c:@T@VNHumanBodyPose3DObservationJointName	swift.struct	VNHumanBodyPose3DObservation.JointName	VNHumanBodyPose3DObservation.JointName	struct JointName
c:@T@VNHumanBodyPose3DObservationJointsGroupName	swift.struct	VNHumanBodyPose3DObservation.JointsGroupName	VNHumanBodyPose3DObservation.JointsGroupName	struct JointsGroupName
c:@T@VNHumanBodyPoseObservationJointName	swift.struct	VNHumanBodyPoseObservation.JointName	VNHumanBodyPoseObservation.JointName	struct JointName
c:@T@VNHumanBodyPoseObservationJointsGroupName	swift.struct	VNHumanBodyPoseObservation.JointsGroupName	VNHumanBodyPoseObservation.JointsGroupName	struct JointsGroupName
c:@T@VNHumanHandPoseObservationJointName	swift.struct	VNHumanHandPoseObservation.JointName	VNHumanHandPoseObservation.JointName	struct JointName
c:@T@VNHumanHandPoseObservationJointsGroupName	swift.struct	VNHumanHandPoseObservation.JointsGroupName	VNHumanHandPoseObservation.JointsGroupName	struct JointsGroupName
c:@T@VNImageOption	swift.struct	VNImageOption	VNImageOption	struct VNImageOption
c:@T@VNRecognizedPointGroupKey	swift.struct	VNRecognizedPointGroupKey	VNRecognizedPointGroupKey	struct VNRecognizedPointGroupKey
c:@T@VNRecognizedPointKey	swift.struct	VNRecognizedPointKey	VNRecognizedPointKey	struct VNRecognizedPointKey
c:@T@VNRequestCompletionHandler	swift.typealias	VNRequestCompletionHandler	VNRequestCompletionHandler	typealias VNRequestCompletionHandler = (VNRequest, (any Error)?) -> Void
c:@T@VNRequestProgressHandler	swift.typealias	VNRequestProgressHandler	VNRequestProgressHandler	typealias VNRequestProgressHandler = (VNRequest, Double, (any Error)?) -> Void
c:@T@VNVideoProcessingOption	swift.struct	VNVideoProcessingOption	VNVideoProcessingOption	struct VNVideoProcessingOption
c:@VNAnimalBodyPoseObservationJointNameLeftBackElbow	swift.type.property	leftBackElbow	VNAnimalBodyPoseObservation.JointName.leftBackElbow	static let leftBackElbow: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftBackKnee	swift.type.property	leftBackKnee	VNAnimalBodyPoseObservation.JointName.leftBackKnee	static let leftBackKnee: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftBackPaw	swift.type.property	leftBackPaw	VNAnimalBodyPoseObservation.JointName.leftBackPaw	static let leftBackPaw: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftEarBottom	swift.type.property	leftEarBottom	VNAnimalBodyPoseObservation.JointName.leftEarBottom	static let leftEarBottom: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftEarMiddle	swift.type.property	leftEarMiddle	VNAnimalBodyPoseObservation.JointName.leftEarMiddle	static let leftEarMiddle: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftEarTop	swift.type.property	leftEarTop	VNAnimalBodyPoseObservation.JointName.leftEarTop	static let leftEarTop: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftEye	swift.type.property	leftEye	VNAnimalBodyPoseObservation.JointName.leftEye	static let leftEye: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftFrontElbow	swift.type.property	leftFrontElbow	VNAnimalBodyPoseObservation.JointName.leftFrontElbow	static let leftFrontElbow: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftFrontKnee	swift.type.property	leftFrontKnee	VNAnimalBodyPoseObservation.JointName.leftFrontKnee	static let leftFrontKnee: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameLeftFrontPaw	swift.type.property	leftFrontPaw	VNAnimalBodyPoseObservation.JointName.leftFrontPaw	static let leftFrontPaw: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameNeck	swift.type.property	neck	VNAnimalBodyPoseObservation.JointName.neck	static let neck: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameNose	swift.type.property	nose	VNAnimalBodyPoseObservation.JointName.nose	static let nose: VNAnimalBodyPoseObservation.JointName
c:@VNAnimalBodyPoseObservationJointNameRightBackElbow	swift.type.property	rightBackElbow	VNAnimalBodyPoseObservation.JointName.rightBackElbow	static let rightBackElbow: VNAnimalBodyPoseObservation.JointName
