precise	kind	title	path	declaration
c:@kUTTypeTabSeparatedText	swift.var	kUTTypeTabSeparatedText	kUTTypeTabSeparatedText	let kUTTypeTabSeparatedText: CFString
c:@kUTTypeTagSpecificationKey	swift.var	kUTTypeTagSpecificationKey	kUTTypeTagSpecificationKey	let kUTTypeTagSpecificationKey: CFString
c:@kUTTypeText	swift.var	kUTTypeText	kUTTypeText	let kUTTypeText: CFString
c:@kUTTypeToDoItem	swift.var	kUTTypeToDoItem	kUTTypeToDoItem	let kUTTypeToDoItem: CFString
c:@kUTTypeURL	swift.var	kUTTypeURL	kUTTypeURL	let kUTTypeURL: CFString
c:@kUTTypeURLBookmarkData	swift.var	kUTTypeURLBookmarkData	kUTTypeURLBookmarkData	let kUTTypeURLBookmarkData: CFString
c:@kUTTypeUTF16ExternalPlainText	swift.var	kUTTypeUTF16ExternalPlainText	kUTTypeUTF16ExternalPlainText	let kUTTypeUTF16ExternalPlainText: CFString
c:@kUTTypeUTF16PlainText	swift.var	kUTTypeUTF16PlainText	kUTTypeUTF16PlainText	let kUTTypeUTF16PlainText: CFString
c:@kUTTypeUTF8PlainText	swift.var	kUTTypeUTF8PlainText	kUTTypeUTF8PlainText	let kUTTypeUTF8PlainText: CFString
c:@kUTTypeUTF8TabSeparatedText	swift.var	kUTTypeUTF8TabSeparatedText	kUTTypeUTF8TabSeparatedText	let kUTTypeUTF8TabSeparatedText: CFString
c:@kUTTypeUnixExecutable	swift.var	kUTTypeUnixExecutable	kUTTypeUnixExecutable	let kUTTypeUnixExecutable: CFString
c:@kUTTypeVCard	swift.var	kUTTypeVCard	kUTTypeVCard	let kUTTypeVCard: CFString
c:@kUTTypeVersionKey	swift.var	kUTTypeVersionKey	kUTTypeVersionKey	let kUTTypeVersionKey: CFString
c:@kUTTypeVideo	swift.var	kUTTypeVideo	kUTTypeVideo	let kUTTypeVideo: CFString
c:@kUTTypeVolume	swift.var	kUTTypeVolume	kUTTypeVolume	let kUTTypeVolume: CFString
c:@kUTTypeWaveformAudio	swift.var	kUTTypeWaveformAudio	kUTTypeWaveformAudio	let kUTTypeWaveformAudio: CFString
c:@kUTTypeWebArchive	swift.var	kUTTypeWebArchive	kUTTypeWebArchive	let kUTTypeWebArchive: CFString
c:@kUTTypeWindowsExecutable	swift.var	kUTTypeWindowsExecutable	kUTTypeWindowsExecutable	let kUTTypeWindowsExecutable: CFString
c:@kUTTypeX509Certificate	swift.var	kUTTypeX509Certificate	kUTTypeX509Certificate	let kUTTypeX509Certificate: CFString
c:@kUTTypeXML	swift.var	kUTTypeXML	kUTTypeXML	let kUTTypeXML: CFString
c:@kUTTypeXMLPropertyList	swift.var	kUTTypeXMLPropertyList	kUTTypeXMLPropertyList	let kUTTypeXMLPropertyList: CFString
c:@kUTTypeXPCService	swift.var	kUTTypeXPCService	kUTTypeXPCService	let kUTTypeXPCService: CFString
c:@kUTTypeZipArchive	swift.var	kUTTypeZipArchive	kUTTypeZipArchive	let kUTTypeZipArchive: CFString
