precise	kind	title	path	declaration
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA0ieF3KeyV_10Foundation23LocalizedStringResourceVSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ key: AccessibilityCustomContentKey, _ valueResource: LocalizedStringResource, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA0ieF3KeyV_AA015LocalizedStringL0VSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ key: AccessibilityCustomContentKey, _ valueKey: LocalizedStringKey, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA0ieF3KeyV_AA4TextVSgSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ key: AccessibilityCustomContentKey, _ value: Text?, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA0ieF3KeyV_qd__So08AXCustomF10ImportanceVtSyRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent<V>(_ key: AccessibilityCustomContentKey, _ value: V, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier> where V : StringProtocol
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA18LocalizedStringKeyV_AA4TextVSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ labelKey: LocalizedStringKey, _ value: Text, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA18LocalizedStringKeyV_ALSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ labelKey: LocalizedStringKey, _ valueKey: LocalizedStringKey, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA18LocalizedStringKeyV_qd__So08AXCustomF10ImportanceVtSyRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent<V>(_ labelKey: LocalizedStringKey, _ value: V, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier> where V : StringProtocol
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGAA4TextV_ALSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ label: Text, _ value: Text, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVGqd___qd_0_So08AXCustomF10ImportanceVtSyRd__SyRd_0_r0_lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent<L, V>(_ label: L, _ value: V, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier> where L : StringProtocol, V : StringProtocol
s:7SwiftUI4ViewPAAE26documentBrowserContextMenuyQrqd__Say10Foundation3URLVGSgcAaBRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	documentBrowserContextMenu(_:)	DeviceActivityReport.documentBrowserContextMenu(_:)	@MainActor @preconcurrency func documentBrowserContextMenu(@ViewBuilder _ menu: @escaping ([URL]?) -> some View) -> some View\n
s:7SwiftUI4ViewPAAE26fileDialogDefaultDirectoryyQr10Foundation3URLVSgF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	fileDialogDefaultDirectory(_:)	DeviceActivityReport.fileDialogDefaultDirectory(_:)	nonisolated func fileDialogDefaultDirectory(_ defaultDirectory: URL?) -> some View\n
s:7SwiftUI4ViewPAAE26interactiveDismissDisabledyQrSbF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	interactiveDismissDisabled(_:)	DeviceActivityReport.interactiveDismissDisabled(_:)	nonisolated func interactiveDismissDisabled(_ isDisabled: Bool = true) -> some View\n
s:7SwiftUI4ViewPAAE26listSectionIndexVisibilityyQrAA0G0OF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	listSectionIndexVisibility(_:)	DeviceActivityReport.listSectionIndexVisibility(_:)	nonisolated func listSectionIndexVisibility(_ visibility: Visibility) -> some View\n
s:7SwiftUI4ViewPAAE27accessibilityRepresentation14representationQrqd__yXE_tAaBRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityRepresentation(representation:)	DeviceActivityReport.accessibilityRepresentation(representation:)	nonisolated func accessibilityRepresentation<V>(@ViewBuilder representation: () -> V) -> some View where V : View\n
s:7SwiftUI4ViewPAAE27fileDialogConfirmationLabelyQr10Foundation23LocalizedStringResourceVF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	fileDialogConfirmationLabel(_:)	DeviceActivityReport.fileDialogConfirmationLabel(_:)	nonisolated func fileDialogConfirmationLabel(_ label: LocalizedStringResource) -> some View\n
