precise	kind	title	path	declaration
c:@E@CFNetworkErrors@kCFURLErrorCannotMoveFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotMoveFile	CFNetworkErrors.cfurlErrorCannotMoveFile	case cfurlErrorCannotMoveFile
c:@E@CFNetworkErrors@kCFURLErrorCannotOpenFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotOpenFile	CFNetworkErrors.cfurlErrorCannotOpenFile	case cfurlErrorCannotOpenFile
c:@E@CFNetworkErrors@kCFURLErrorCannotParseResponse	swift.enum.case	CFNetworkErrors.cfurlErrorCannotParseResponse	CFNetworkErrors.cfurlErrorCannotParseResponse	case cfurlErrorCannotParseResponse
c:@E@CFNetworkErrors@kCFURLErrorCannotRemoveFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotRemoveFile	CFNetworkErrors.cfurlErrorCannotRemoveFile	case cfurlErrorCannotRemoveFile
c:@E@CFNetworkErrors@kCFURLErrorCannotWriteToFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotWriteToFile	CFNetworkErrors.cfurlErrorCannotWriteToFile	case cfurlErrorCannotWriteToFile
c:@E@CFNetworkErrors@kCFURLErrorClientCertificateRejected	swift.enum.case	CFNetworkErrors.cfurlErrorClientCertificateRejected	CFNetworkErrors.cfurlErrorClientCertificateRejected	case cfurlErrorClientCertificateRejected
c:@E@CFNetworkErrors@kCFURLErrorClientCertificateRequired	swift.enum.case	CFNetworkErrors.cfurlErrorClientCertificateRequired	CFNetworkErrors.cfurlErrorClientCertificateRequired	case cfurlErrorClientCertificateRequired
c:@E@CFNetworkErrors@kCFURLErrorDNSLookupFailed	swift.enum.case	CFNetworkErrors.cfurlErrorDNSLookupFailed	CFNetworkErrors.cfurlErrorDNSLookupFailed	case cfurlErrorDNSLookupFailed
c:@E@CFNetworkErrors@kCFURLErrorDataLengthExceedsMaximum	swift.enum.case	CFNetworkErrors.cfurlErrorDataLengthExceedsMaximum	CFNetworkErrors.cfurlErrorDataLengthExceedsMaximum	case cfurlErrorDataLengthExceedsMaximum
c:@E@CFNetworkErrors@kCFURLErrorDataNotAllowed	swift.enum.case	CFNetworkErrors.cfurlErrorDataNotAllowed	CFNetworkErrors.cfurlErrorDataNotAllowed	case cfurlErrorDataNotAllowed
c:@E@CFNetworkErrors@kCFURLErrorDownloadDecodingFailedMidStream	swift.enum.case	CFNetworkErrors.cfurlErrorDownloadDecodingFailedMidStream	CFNetworkErrors.cfurlErrorDownloadDecodingFailedMidStream	case cfurlErrorDownloadDecodingFailedMidStream
c:@E@CFNetworkErrors@kCFURLErrorDownloadDecodingFailedToComplete	swift.enum.case	CFNetworkErrors.cfurlErrorDownloadDecodingFailedToComplete	CFNetworkErrors.cfurlErrorDownloadDecodingFailedToComplete	case cfurlErrorDownloadDecodingFailedToComplete
c:@E@CFNetworkErrors@kCFURLErrorFileDoesNotExist	swift.enum.case	CFNetworkErrors.cfurlErrorFileDoesNotExist	CFNetworkErrors.cfurlErrorFileDoesNotExist	case cfurlErrorFileDoesNotExist
c:@E@CFNetworkErrors@kCFURLErrorFileIsDirectory	swift.enum.case	CFNetworkErrors.cfurlErrorFileIsDirectory	CFNetworkErrors.cfurlErrorFileIsDirectory	case cfurlErrorFileIsDirectory
c:@E@CFNetworkErrors@kCFURLErrorFileOutsideSafeArea	swift.enum.case	CFNetworkErrors.cfurlErrorFileOutsideSafeArea	CFNetworkErrors.cfurlErrorFileOutsideSafeArea	case cfurlErrorFileOutsideSafeArea
c:@E@CFNetworkErrors@kCFURLErrorHTTPTooManyRedirects	swift.enum.case	CFNetworkErrors.cfurlErrorHTTPTooManyRedirects	CFNetworkErrors.cfurlErrorHTTPTooManyRedirects	case cfurlErrorHTTPTooManyRedirects
c:@E@CFNetworkErrors@kCFURLErrorInternationalRoamingOff	swift.enum.case	CFNetworkErrors.cfurlErrorInternationalRoamingOff	CFNetworkErrors.cfurlErrorInternationalRoamingOff	case cfurlErrorInternationalRoamingOff
c:@E@CFNetworkErrors@kCFURLErrorNetworkConnectionLost	swift.enum.case	CFNetworkErrors.cfurlErrorNetworkConnectionLost	CFNetworkErrors.cfurlErrorNetworkConnectionLost	case cfurlErrorNetworkConnectionLost
c:@E@CFNetworkErrors@kCFURLErrorNoPermissionsToReadFile	swift.enum.case	CFNetworkErrors.cfurlErrorNoPermissionsToReadFile	CFNetworkErrors.cfurlErrorNoPermissionsToReadFile	case cfurlErrorNoPermissionsToReadFile
c:@E@CFNetworkErrors@kCFURLErrorNotConnectedToInternet	swift.enum.case	CFNetworkErrors.cfurlErrorNotConnectedToInternet	CFNetworkErrors.cfurlErrorNotConnectedToInternet	case cfurlErrorNotConnectedToInternet
c:@E@CFNetworkErrors@kCFURLErrorRedirectToNonExistentLocation	swift.enum.case	CFNetworkErrors.cfurlErrorRedirectToNonExistentLocation	CFNetworkErrors.cfurlErrorRedirectToNonExistentLocation	case cfurlErrorRedirectToNonExistentLocation
c:@E@CFNetworkErrors@kCFURLErrorRequestBodyStreamExhausted	swift.enum.case	CFNetworkErrors.cfurlErrorRequestBodyStreamExhausted	CFNetworkErrors.cfurlErrorRequestBodyStreamExhausted	case cfurlErrorRequestBodyStreamExhausted
c:@E@CFNetworkErrors@kCFURLErrorResourceUnavailable	swift.enum.case	CFNetworkErrors.cfurlErrorResourceUnavailable	CFNetworkErrors.cfurlErrorResourceUnavailable	case cfurlErrorResourceUnavailable
c:@E@CFNetworkErrors@kCFURLErrorSecureConnectionFailed	swift.enum.case	CFNetworkErrors.cfurlErrorSecureConnectionFailed	CFNetworkErrors.cfurlErrorSecureConnectionFailed	case cfurlErrorSecureConnectionFailed
c:@E@CFNetworkErrors@kCFURLErrorServerCertificateHasBadDate	swift.enum.case	CFNetworkErrors.cfurlErrorServerCertificateHasBadDate	CFNetworkErrors.cfurlErrorServerCertificateHasBadDate	case cfurlErrorServerCertificateHasBadDate
c:@E@CFNetworkErrors@kCFURLErrorServerCertificateHasUnknownRoot	swift.enum.case	CFNetworkErrors.cfurlErrorServerCertificateHasUnknownRoot	CFNetworkErrors.cfurlErrorServerCertificateHasUnknownRoot	case cfurlErrorServerCertificateHasUnknownRoot
c:@E@CFNetworkErrors@kCFURLErrorServerCertificateNotYetValid	swift.enum.case	CFNetworkErrors.cfurlErrorServerCertificateNotYetValid	CFNetworkErrors.cfurlErrorServerCertificateNotYetValid	case cfurlErrorServerCertificateNotYetValid
c:@E@CFNetworkErrors@kCFURLErrorServerCertificateUntrusted	swift.enum.case	CFNetworkErrors.cfurlErrorServerCertificateUntrusted	CFNetworkErrors.cfurlErrorServerCertificateUntrusted	case cfurlErrorServerCertificateUntrusted
c:@E@CFNetworkErrors@kCFURLErrorTimedOut	swift.enum.case	CFNetworkErrors.cfurlErrorTimedOut	CFNetworkErrors.cfurlErrorTimedOut	case cfurlErrorTimedOut
c:@E@CFNetworkErrors@kCFURLErrorUnknown	swift.enum.case	CFNetworkErrors.cfurlErrorUnknown	CFNetworkErrors.cfurlErrorUnknown	case cfurlErrorUnknown
c:@E@CFNetworkErrors@kCFURLErrorUnsupportedURL	swift.enum.case	CFNetworkErrors.cfurlErrorUnsupportedURL	CFNetworkErrors.cfurlErrorUnsupportedURL	case cfurlErrorUnsupportedURL
c:@E@CFNetworkErrors@kCFURLErrorUserAuthenticationRequired	swift.enum.case	CFNetworkErrors.cfurlErrorUserAuthenticationRequired	CFNetworkErrors.cfurlErrorUserAuthenticationRequired	case cfurlErrorUserAuthenticationRequired
c:@E@CFNetworkErrors@kCFURLErrorUserCancelledAuthentication	swift.enum.case	CFNetworkErrors.cfurlErrorUserCancelledAuthentication	CFNetworkErrors.cfurlErrorUserCancelledAuthentication	case cfurlErrorUserCancelledAuthentication
c:@E@CFNetworkErrors@kCFURLErrorZeroByteResource	swift.enum.case	CFNetworkErrors.cfurlErrorZeroByteResource	CFNetworkErrors.cfurlErrorZeroByteResource	case cfurlErrorZeroByteResource
c:@E@CFStreamErrorHTTP	swift.enum	CFStreamErrorHTTP	CFStreamErrorHTTP	enum CFStreamErrorHTTP
c:@E@CFStreamErrorHTTP@kCFStreamErrorHTTPBadURL	swift.enum.case	CFStreamErrorHTTP.badURL	CFStreamErrorHTTP.badURL	case badURL
c:@E@CFStreamErrorHTTP@kCFStreamErrorHTTPParseFailure	swift.enum.case	CFStreamErrorHTTP.parseFailure	CFStreamErrorHTTP.parseFailure	case parseFailure
c:@E@CFStreamErrorHTTP@kCFStreamErrorHTTPRedirectionLoop	swift.enum.case	CFStreamErrorHTTP.redirectionLoop	CFStreamErrorHTTP.redirectionLoop	case redirectionLoop
c:@E@CFStreamErrorHTTPAuthentication	swift.enum	CFStreamErrorHTTPAuthentication	CFStreamErrorHTTPAuthentication	enum CFStreamErrorHTTPAuthentication
c:@E@CFStreamErrorHTTPAuthentication@kCFStreamErrorHTTPAuthenticationBadPassword	swift.enum.case	CFStreamErrorHTTPAuthentication.badPassword	CFStreamErrorHTTPAuthentication.badPassword	case badPassword
c:@E@CFStreamErrorHTTPAuthentication@kCFStreamErrorHTTPAuthenticationBadUserName	swift.enum.case	CFStreamErrorHTTPAuthentication.badUserName	CFStreamErrorHTTPAuthentication.badUserName	case badUserName
