precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeFeatureMapWithClusterStateCache:endpoint:queue:completion:	5e2d94ff579743e8bcb8c9bd4f2f4746122aacd9fb69b7403dfae04106d576f0	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeFeatureMap(withClusterStateCache:endpoint:queue:)	MTRBaseClusterBooleanStateConfiguration.readAttributeFeatureMap(withClusterStateCache:endpoint:queue:)	class func readAttributeFeatureMap(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeFeatureMapWithClusterStateCache:endpoint:queue:completion:	68f1965fffe16763741c691d32579569ad1856b4336fe656f16f64db7611ba2a	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeFeatureMap(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeFeatureMap(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeFeatureMap(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeGeneratedCommandListWithClusterStateCache:endpoint:queue:completion:	66815c8a83aae32b2692662e009b988e121c7eed638c4807751398d8cf80da59	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:)	MTRBaseClusterBooleanStateConfiguration.readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:)	class func readAttributeGeneratedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeGeneratedCommandListWithClusterStateCache:endpoint:queue:completion:	a3868389406ff46b60e06e191c22620fa71ae2b5c917ea06f12eb70c142acc1c	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeGeneratedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeSensorFaultWithClusterStateCache:endpoint:queue:completion:	9fc02807af407a6f60b40680a0653ad38c0ef35fd20082d8f8d7158fdc9690b9	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeSensorFault(withClusterStateCache:endpoint:queue:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSensorFault(withClusterStateCache:endpoint:queue:)	class func readAttributeSensorFault(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeSensorFaultWithClusterStateCache:endpoint:queue:completion:	97b933f448f334aea1fa73732b4a914cacac486184efb885e73578a7fa64b0d0	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeSensorFault(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSensorFault(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeSensorFault(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeSupportedSensitivityLevelsWithClusterStateCache:endpoint:queue:completion:	3db5201477d132270b8010f93ff392e929ef6f787e1d69de4a351b92f532f8c7	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeSupportedSensitivityLevels(withClusterStateCache:endpoint:queue:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSupportedSensitivityLevels(withClusterStateCache:endpoint:queue:)	class func readAttributeSupportedSensitivityLevels(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(cm)readAttributeSupportedSensitivityLevelsWithClusterStateCache:endpoint:queue:completion:	991611a24386d62756772f6754d7e72cd07659e8085b58b6a9d89273d9bd5568	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeSupportedSensitivityLevels(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSupportedSensitivityLevels(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeSupportedSensitivityLevels(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)enableDisableAlarmWithParams:completion:	09a255fbeea3a18b53b6ae933ee42d88d71beb000755da8c0b6d058db342eeb7	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	enableDisableAlarm(with:)	MTRBaseClusterBooleanStateConfiguration.enableDisableAlarm(with:)	func enableDisableAlarm(with params: MTRBooleanStateConfigurationClusterEnableDisableAlarmParams) async throws
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)enableDisableAlarmWithParams:completion:	2a573097548b3e778c24e5391520841634959a4d527a05484e4c8048e1c3cc8c	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	enableDisableAlarm(with:completion:)	MTRBaseClusterBooleanStateConfiguration.enableDisableAlarm(with:completion:)	func enableDisableAlarm(with params: MTRBooleanStateConfigurationClusterEnableDisableAlarmParams, completion: @escaping ((any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAcceptedCommandListWithCompletion:	a178544d66f5ad009ea7a4a935fdbaa8790d8f3985aa5c253500828143c746c1	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAcceptedCommandList(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAcceptedCommandList(completion:)	func readAttributeAcceptedCommandList(completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAcceptedCommandListWithCompletion:	819b8a5f2e832a3070e57ed0283d2a8dfddcd0c1bdd7e81b1cb15bd6223c5f3a	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAcceptedCommandList()	MTRBaseClusterBooleanStateConfiguration.readAttributeAcceptedCommandList()	func readAttributeAcceptedCommandList() async throws -> [Any]
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsActiveWithCompletion:	aad0138e3a8e5efe1de4d058f7a215d91c15a510561232d7f122f566831a9bc7	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAlarmsActive(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsActive(completion:)	func readAttributeAlarmsActive(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsActiveWithCompletion:	5fdde6523de3b1e08787e2fe10e4ba5d177d44318ea12f7e04af026512d96192	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAlarmsActive()	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsActive()	func readAttributeAlarmsActive() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsEnabledWithCompletion:	d907b87810840c19c8c2d36a1fce92383b445148619948aaecd983816a8b42db	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAlarmsEnabled(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsEnabled(completion:)	func readAttributeAlarmsEnabled(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsEnabledWithCompletion:	f55b38ebbd3cfe03bb487f0a2206e9d8c5c2daab14b1d24902cf2f611305f687	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAlarmsEnabled()	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsEnabled()	func readAttributeAlarmsEnabled() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsSupportedWithCompletion:	02700652f8316e0450c9e3dcd8bc0641630ed57fa49e80c8b0b708871c09d945	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAlarmsSupported(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsSupported(completion:)	func readAttributeAlarmsSupported(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsSupportedWithCompletion:	1c5522d5b2d88bc1c6bca3152bc2846cdda23bad6d8522209739023081e2c402	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAlarmsSupported()	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsSupported()	func readAttributeAlarmsSupported() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsSuppressedWithCompletion:	4069cb8670457853636a09c84ae4a6452900038b86beece17b66464a91cd6f5e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAlarmsSuppressed(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsSuppressed(completion:)	func readAttributeAlarmsSuppressed(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAlarmsSuppressedWithCompletion:	8396e15818cd541e8984ff417ba2756f534e12e4017b949b8453d58cbab61ce3	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAlarmsSuppressed()	MTRBaseClusterBooleanStateConfiguration.readAttributeAlarmsSuppressed()	func readAttributeAlarmsSuppressed() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAttributeListWithCompletion:	135621d9a18b9f7356f65bce6beabe012dc756f9262f908f8785ce3505b55823	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeAttributeList(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeAttributeList(completion:)	func readAttributeAttributeList(completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeAttributeListWithCompletion:	cec504e57f6df7deabcfd10bea198fa50556a905695921ff64b73d0e896f554a	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeAttributeList()	MTRBaseClusterBooleanStateConfiguration.readAttributeAttributeList()	func readAttributeAttributeList() async throws -> [Any]
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeClusterRevisionWithCompletion:	e962e3cb7321dd6f98ec21d6ff44779292861c6ca41d6187776bb409d0aad1fd	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeClusterRevision(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeClusterRevision(completion:)	func readAttributeClusterRevision(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeClusterRevisionWithCompletion:	23d7112d987d29486f67527424b03e6afc8a5d1b25417d53c4f8a6a5800812bc	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeClusterRevision()	MTRBaseClusterBooleanStateConfiguration.readAttributeClusterRevision()	func readAttributeClusterRevision() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeCurrentSensitivityLevelWithCompletion:	f6ae846bbc0e6bacff64bfc4639622721df75f6b19264693562f1547a3f50dde	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeCurrentSensitivityLevel(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeCurrentSensitivityLevel(completion:)	func readAttributeCurrentSensitivityLevel(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeCurrentSensitivityLevelWithCompletion:	b41501150a3959eb30b6875bf40f59ed9e9ab974da5d648fb418b5f2c05ac374	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeCurrentSensitivityLevel()	MTRBaseClusterBooleanStateConfiguration.readAttributeCurrentSensitivityLevel()	func readAttributeCurrentSensitivityLevel() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeDefaultSensitivityLevelWithCompletion:	bf6aecf063d5577a5c912cb768f7c32fc584bf14e1a2c44356f9fcf51ceff9e4	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeDefaultSensitivityLevel(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeDefaultSensitivityLevel(completion:)	func readAttributeDefaultSensitivityLevel(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeDefaultSensitivityLevelWithCompletion:	242e474c7895ffa52eb57caa3a8955cae0997d344496ff4964430ff29bee6e5e	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeDefaultSensitivityLevel()	MTRBaseClusterBooleanStateConfiguration.readAttributeDefaultSensitivityLevel()	func readAttributeDefaultSensitivityLevel() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeFeatureMapWithCompletion:	6075a843ce42a4c26276a6d7053331a6e3608121c4f67d034cd60a0f1f364dd5	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeFeatureMap(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeFeatureMap(completion:)	func readAttributeFeatureMap(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeFeatureMapWithCompletion:	db179ffbcbae6af34d11da7dd91d50b2a2ed9f37bb9644a4a2cbcd2821b97a70	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeFeatureMap()	MTRBaseClusterBooleanStateConfiguration.readAttributeFeatureMap()	func readAttributeFeatureMap() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeGeneratedCommandListWithCompletion:	1bde1bb20a8fa7746b35d243f07923e6a885f35b68bb4132fe0ce0caf446e9a8	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeGeneratedCommandList(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeGeneratedCommandList(completion:)	func readAttributeGeneratedCommandList(completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeGeneratedCommandListWithCompletion:	7e89476feba776b30c961aa96b94813b55683f5e8a3b99fa7d940009999cc927	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeGeneratedCommandList()	MTRBaseClusterBooleanStateConfiguration.readAttributeGeneratedCommandList()	func readAttributeGeneratedCommandList() async throws -> [Any]
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeSensorFaultWithCompletion:	52d9179ac509a2f36d27540d131ad2d525f80faa061f9848b67875ca7b064e54	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeSensorFault(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSensorFault(completion:)	func readAttributeSensorFault(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeSensorFaultWithCompletion:	82004cfa573182715d825fd9e56d7b1c4cfd91f693f3e42fe41af63366227489	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeSensorFault()	MTRBaseClusterBooleanStateConfiguration.readAttributeSensorFault()	func readAttributeSensorFault() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeSupportedSensitivityLevelsWithCompletion:	2fb0aab7933e8cc68b7606ab943fc6322370a586e229731a21d9a3c524fe300b	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttributeSupportedSensitivityLevels(completion:)	MTRBaseClusterBooleanStateConfiguration.readAttributeSupportedSensitivityLevels(completion:)	func readAttributeSupportedSensitivityLevels(completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)readAttributeSupportedSensitivityLevelsWithCompletion:	60ed537530e359c6f8f866d73ae21e34346754b3270617f21a4dc99db3c7286e	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttributeSupportedSensitivityLevels()	MTRBaseClusterBooleanStateConfiguration.readAttributeSupportedSensitivityLevels()	func readAttributeSupportedSensitivityLevels() async throws -> NSNumber
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)suppressAlarmWithParams:completion:	c122f26be4ec3ac52c3058012a630d56b57375947234749fbe38b84f1c3f599e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	suppressAlarm(with:)	MTRBaseClusterBooleanStateConfiguration.suppressAlarm(with:)	func suppressAlarm(with params: MTRBooleanStateConfigurationClusterSuppressAlarmParams) async throws
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)suppressAlarmWithParams:completion:	4c09994b625cf068b37ae82b3ce21b3af0e01db7689c873af46b0b07989adede	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	suppressAlarm(with:completion:)	MTRBaseClusterBooleanStateConfiguration.suppressAlarm(with:completion:)	func suppressAlarm(with params: MTRBooleanStateConfigurationClusterSuppressAlarmParams, completion: @escaping ((any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)writeAttributeCurrentSensitivityLevelWithValue:completion:	1c86318e3a3d5e9d004228eb70e2cc017d01f65972de2fc355c2b42ce244e765	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	writeAttributeCurrentSensitivityLevel(withValue:)	MTRBaseClusterBooleanStateConfiguration.writeAttributeCurrentSensitivityLevel(withValue:)	func writeAttributeCurrentSensitivityLevel(withValue value: NSNumber) async throws
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)writeAttributeCurrentSensitivityLevelWithValue:completion:	0c9e996216aff0b38ff1550ded5fce73e9cb4d7d41d15b6acfa89760b585c3f3	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	writeAttributeCurrentSensitivityLevel(withValue:completion:)	MTRBaseClusterBooleanStateConfiguration.writeAttributeCurrentSensitivityLevel(withValue:completion:)	func writeAttributeCurrentSensitivityLevel(withValue value: NSNumber, completion: @escaping ((any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)writeAttributeCurrentSensitivityLevelWithValue:params:completion:	1dde52f616b955d2f3d9b067a4c9dc744b8ce9c026b01e8d6b0dbb7655568a78	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	writeAttributeCurrentSensitivityLevel(withValue:params:)	MTRBaseClusterBooleanStateConfiguration.writeAttributeCurrentSensitivityLevel(withValue:params:)	func writeAttributeCurrentSensitivityLevel(withValue value: NSNumber, params: MTRWriteParams?) async throws
c:objc(cs)MTRBaseClusterBooleanStateConfiguration(im)writeAttributeCurrentSensitivityLevelWithValue:params:completion:	11fb89ff4726ed3bcd2bc4beb2af569d26a26ad9e78011e6903f8c470f658ec9	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	writeAttributeCurrentSensitivityLevel(withValue:params:completion:)	MTRBaseClusterBooleanStateConfiguration.writeAttributeCurrentSensitivityLevel(withValue:params:completion:)	func writeAttributeCurrentSensitivityLevel(withValue value: NSNumber, params: MTRWriteParams?, completion: @escaping ((any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeAcceptedCommandListWithAttributeCache:endpoint:queue:completionHandler:	37b708472f986dcd433edb8e322904b4220f73fec17a25dc9d42c78318d4ed09	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:)	class func readAttributeAcceptedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeAcceptedCommandListWithAttributeCache:endpoint:queue:completionHandler:	d27e80cce4740361f04cbc90b97d7ff9efd479f637b6e2d86986b4c08b007da3	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterBridgedDeviceBasic.readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAcceptedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeAttributeListWithAttributeCache:endpoint:queue:completionHandler:	6d7301790e4fe2a240e67a8382c698543b4e054efc08b27ec067a62615f9e74e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAttributeList(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeAttributeList(withAttributeCache:endpoint:queue:)	class func readAttributeAttributeList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeAttributeListWithAttributeCache:endpoint:queue:completionHandler:	135265c1f78bc51aa15f6c6bc56dd7737fae3c161b21edafdf7c660ab01c04dd	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAttributeList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterBridgedDeviceBasic.readAttributeAttributeList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAttributeList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeClusterRevisionWithAttributeCache:endpoint:queue:completionHandler:	1b06ccf97099488ae74a9584e705b7e96b9e8a3bf243b35ddb6c35014cbf7b00	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeClusterRevision(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeClusterRevision(withAttributeCache:endpoint:queue:)	class func readAttributeClusterRevision(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeClusterRevisionWithAttributeCache:endpoint:queue:completionHandler:	add9c38ea0f9ad15dcd766bef448b4695c283bbf6a29e9ca5633430b4a63f76a	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeClusterRevision(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterBridgedDeviceBasic.readAttributeClusterRevision(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeClusterRevision(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeFeatureMapWithAttributeCache:endpoint:queue:completionHandler:	fbe3a1be94e9371635df12009e9a61755c605915e4afcf06d9a25b00d6e0249e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeFeatureMap(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeFeatureMap(withAttributeCache:endpoint:queue:)	class func readAttributeFeatureMap(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeFeatureMapWithAttributeCache:endpoint:queue:completionHandler:	f97a0f0063bf4e2bcda3269a3be98e5592d1e8a5782108dd14d56bc9977d76de	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeFeatureMap(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterBridgedDeviceBasic.readAttributeFeatureMap(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeFeatureMap(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeGeneratedCommandListWithAttributeCache:endpoint:queue:completionHandler:	8e4125dee6b21c207d926f2d24033ea9ef74be0891ce60ea1c9bd0db3dd9df16	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:)	class func readAttributeGeneratedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeGeneratedCommandListWithAttributeCache:endpoint:queue:completionHandler:	1a66a2b735dfc68d7b2cc8299253956dab6b6c0a8b360ade540cc2806c1e43d1	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterBridgedDeviceBasic.readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeGeneratedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterBridgedDeviceBasic(cm)readAttributeHardwareVersionStringWithAttributeCache:endpoint:queue:completionHandler:	f7dd445a389caeb183ed699c1cdb3d02b4962e784e9be492acc2c5befb12218b	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeHardwareVersionString(withAttributeCache:endpoint:queue:)	MTRBaseClusterBridgedDeviceBasic.readAttributeHardwareVersionString(withAttributeCache:endpoint:queue:)	class func readAttributeHardwareVersionString(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> String
